,center_id,center_name,address,zip_code
28186,52681,알앤티키즈,서울특별시 강서구 내발산동 750-12 6층,07635
28187,54923,제일어린이집,부산광역시 강서구 송정길43번길 16,46732
28188,56050,정릉경희대태권도,서울특별시 성북구 정릉로 305 경남아파트상가 3층,02719
28189,56171,하늘의별어린이집,인천광역시 서구 새오개로85번길 2,22779
28190,57641,아이소리어린이집,울산광역시 북구 천곡남로37  103동106호(삼성코아루),44205
28191,64867,대원꾸러기어린이집,충청북도 청주시 흥덕구 가경로 116,28400
28192,67343,햇빛유치원,부산광역시 북구 효열로117,46507
28193,72424,사랑해어린이집,인천광역시 서구 검단로 836,22628
28194,72701,1,경기도 수원시 장안구 만석로68번길 10,16332
28195,78909,도토리어린이집1,경기도 성남시 분당구 판교역로 235 엔동 4층,13494
28196,81463,아름다운요양원,경기도 화성시 화성시 대평안길 57,18575
28197,82754,성암어린이집,제주특별자치도 제주시 한경면 저지1길 16 (한경면 저지리),63005
28198,85659,지음피아노 음악교습소,경기도 안양시 동안구 동편로 80 동편마을 2단지 상가동 2층 203호,13928
28199,89847,파워점핑,경기도 성남시 분당구 돌마로 476번길 41 분당빌딩 2층,13586
28200,7969,이솝숲유치원,경기도 안산시 상록구 안산대학로 115-1,15324
28201,29081,한아름어린이집,부산광역시 남구 진남로232번길 7,48422
28202,34318,피터팬어린이집,부산광역시 연제구 토현로 10,47573
28203,34739,꿈꾸는 초록별어린이집,충청북도 진천군  중앙서로 36-5,27832
28204,34981,맑은해유치원,대전광역시 서구 신갈마로 102,35282
28205,35024,한신어린이집,인천광역시 서구 건지로 402,22810
28206,41025,주원어린이집,경기도 성남시 중원구  둔촌대로 312,13405
28207,42051,소리샘어린이집,경기도 용인시 기흥구 흥덕2로65번길 2-11,16954
28208,46625,심순어린이집,경기도 여주시  점동면 청안리길 84-6,12667
28209,53488,경기몬테소리어린이집,서울특별시 서초구 서리풀4길 15-5,06642
28210,54073,설천어린이집,전라북도 무주군 설천면 상평지1길 10-18,55549
28211,55586,부산맹학교 유치원,부산광역시 동래구 충렬사로 67번길 56,47750
28212,55664,숙명키즈어린이집,경기도 화성시 병점중앙로 100-7,18409
28213,59852,가나안어린이집,서울특별시 송파구 송파대로 345,05698
28214,61751,아이세상어린이집,전라북도 전주시 덕진구 오송1길 13-5,54823
28215,64282,부천영재어린이집,경기도 부천시 소사구 성주로255번길 29,14714
28216,69827,수촌초등학교병설유치원,충청남도 공주시 의당면 윗태실길 1-8,32519
28217,76733,나리유치원,경상북도 구미시 산호대로41길14-42,39172
28218,81085,하늘어린이집,경기도 안산시 상록구 호동로 54 (일동),15322
28219,81120,구립 응암새싹어린이집,서울특별시 은평구 은평로10길 5-2,03462
28220,81163,숲사랑유치원,광주광역시 광산구 신가매결길50,62293
28221,81506,죽헌 미르데이센터(강동1호),서울특별시 강동구 강동구 천호대로 1210,05360
28222,82091,어린이발달센터 열매반,서울특별시 은평구 백련산로 90 은평병원,03476
28223,84766,박지원,부산광역시 기장군 정관읍 모전로41,46005
28224,87250,디노잉글리시,경상남도 창원시 의창구 중동로77 유니시티 306동,51382
28225,87328,서울신자초병설유치원,서울특별시 광진구 뚝섬로46길 64,05110
28226,31041,새싹어린이집,경기도 광주시 경충대로1127번길 15,12736
28227,33603,삼성어린이집,서울특별시 성동구 용답중앙11다길 22,04804
28228,35073,상인화성파크어린이집,대구광역시 달서구 송현로7길 10,42802
28229,38376,중문 교회 TAG,대전광역시 서구 갈마 1동 297-2,35275
28230,40388,백학꿈나무어린이집,경기도 연천군  백학면 두일로 113,11048
28231,46288,한내어린이집,서울특별시 노원구 공릉로55길 88,01863
28232,48464,솔로몬어린이집,경상남도 창원시 성산구 대정로 84,51482
28233,52894,구립 목2동어린이집,서울특별시 양천구 서울시 양천구 목동중앙본로 104-1,07973
28234,55834,수영초등학교병설유치원,경기도 화성시 봉담읍 수영로63,18297
28235,57690,미지어린이집,전라남도 여수시 신기북3길 43-14,59681
28236,62506,영광어린이집,경상북도 포항시 북구 법원로63번길 19-15,37583
28237,64561,어린이집,경기도 의정부시 녹양로 86-60,11612
28238,65302,아이빛나어린이집,경기도 시흥시 서울대학로 100 이지더원 211동 103호,15012
28239,65809,리틀창조의아침,경기도 시흥시 배곧4로32-13,15010
28240,66351,아기둥지어린이집,전라남도 순천시 해룡면 좌야로 101,58013
28241,67357,계명유치원,대구광역시 남구 명덕로20길24(대명동),42401
28242,67864,구립 넓은들어린이집,서울특별시 양천구 신정이펜1로 50,08050
28243,69997,아트올림포스미술학원,인천광역시 계양구 계산새로93 밀레니엄프라자 804호,21065
28244,71389,웅진씽크빅공부방,경기도 평택시 안청로 1길 92 501동 1002호,17804
28245,72052,우방다올어린이집,"경기도 김포시 걸포1로 40, 관리동(걸포동, 한강파크뷰우방아이유쉘)",10099
28246,75433,양주덕현초병설유치원,경기도 양주시 경기도 양주시 부흥로 1989,11481
28247,81091,그림미 미술 교습소,경기도 성남시 중원구 도촌남로 67 상가동 202호,13425
28248,86913,기탄사고력교실 빛가람이노시티애시앙점,전라남도 나주시 전남 나주시 한빛로91 이노시티애시앙 1103동,58321
28249,2204,해맑은i어린이집,대전광역시 동구 충정로 74번길 25,34506
28250,22809,아이뜰어린이집,경기도 김포시 중봉로 1-1 313동 102호,10103
28251,31427,꿈동산어린이집,충청남도 당진시 신평로 1464,31728
28252,34223,열린예술어린이집,경기도 화성시 병점2로 35,18410
28253,34566,자람어린이집,경상북도 경산시 봉회1길 46  -4,38451
28254,34952,새순어린이집,서울특별시 강동구 상암로17길 49-6,05261
28255,39460,증산어린이집,강원도 정선군 자뭇골길 188  -3,26146
28256,39967,예뜰창의어린이집,서울특별시 금천구 시흥대로126길 47,08577
28257,40587,오색어린이집,광주광역시 광산구 사암로339번길 39,62333
28258,46475,다인어린이집,경기도 화성시 동탄중앙로 119-14,18439
28259,49856,푸르지오어린이집,부산광역시 연제구 고분로 280센텀푸르지오,47571
28260,54707,방이어린이집,서울특별시 송파구 오금로23길 27,05633
28261,58474,에두까레어학원,부산광역시 해운대구 해운대해변로 139,48091
28262,60650,운천초등학교병설유치원,충청북도 청주시 흥덕구 무심서로 721,28467
28263,63368,준성자연유치원,경기도 고양시 덕양구 통일로799번길 16,10287
28264,66737,시립꿈모아미래어린이집,경기도 화성시 수노을중앙로293,18239
28265,69455,리나어린이집,서울특별시 강서구 초록마을로 22길24,07724
28266,74427,에듀케이션그라운드,경기도 성남시 분당구 정자일로 55 두산위브 상가 109동 309호,13613
28267,74505,구립 옥수힐스어린이집,서울특별시 성동구 매봉길 50,04731
28268,75277,피네아트,경기도 고양시 일산서구 대산로116 유화프라자 2층,10375
28269,75776,시립하양우미린 어린이집,경상북도 경산시 하양읍 서사도리로 70,38409
28270,76825,더샵사랑이넘치는어린이집,충청남도 아산시 음봉로 567,31417
28271,82503,베베짐어린이집,"경기도 이천시 증신로291번길 105, 수림1차아파트 106동 103호",17344
28272,83575,탑브레인수학과학학원,경기도 평택시 현신7길 23 용이스타시티 201호,17866
28273,85950,2024 라이즈송도어학원,인천광역시 연수구 컨벤시아대로130번길14,22003
28274,28323,도레미어린이집,서울특별시 송파구 가락본동 50-8,05714
28275,33096,금강어린이집,광주광역시 북구 설죽로418번길 17,61050
28276,37327,벧엘어린이집,충청남도 아산시 온천대로 2358,31473
28277,38719,국공립  율하어린이집,경상남도 김해시 율하 2로 180 주공12단지 관리동 1층,51017
28278,40267,큰나무어린이집,서울특별시 중랑구 양원역로 8-12,02063
28279,46331,이소어린이집,인천광역시 서구 완정로64번길 68,22642
28280,48066,오송다솜어린이집,충청북도 청주시 흥덕구  오송읍 오송생명5로 202,28165
28281,48850,참빛어린이집,부산광역시 해운대구 해운대로 428,48089
28282,49193,해법학원,경기도 시흥시 하중동857-6,14976
28283,52695,선평빛찬들어린이집,전라남도 순천시 서면 선평동선길 36번지,57925
28284,55136,가람휘어린이집,경상남도 창원시 성산구 안민안길 50 105동 102호(서광파크빌),51545
28285,59137,장유너울가지어린이집,경상남도 김해시 팔판로 27,50998
28286,59480,숲속오후어린이집,대전광역시 대덕구 동춘당로 178,34398
28287,59523,스마트아이어린이집,경상남도 양산시 신덕계로 34,50538
28288,63555,다람패스트파이브공동직장어린이집,서울특별시 강남구 봉은사로18길 45-1,06128
28289,67279,더피아노음악학원,경기도 김포시 김포한강2로 80,10088
28290,67556,롯데가야유치원,대구광역시 달서구 대명천로 101,42682
28291,70040,SK뜰에유치원,부산광역시 동래구 충렬대로487,47798
28292,70340,토마토어린이집,경기도 고양시 일산동구 고봉로 658번길27,10251
28293,72836,시립파밀리에어린이집,경기도 파주시 숲속노을로 150  초롱꽃7단지,10956
28294,86227,다원어린이집,"강원도 춘천시 만천로 242 , 101동105호(춘천장학아이파크)",24214
28295,11978,아주어린이집,경상남도 거제시 용소2길 16(현진에버빌과 거제마린푸르지오아파트 사이길),53300
28296,12399,천안한들어린이집,충청남도 천안시 서북구 한들3로35-23 216동,31097
28297,15768,사회복지법인 금성어린이집,충청북도 영동군 영동읍 난계로 1120~29,29149
28298,29424,English아이퍼니어린이집,경기도 용인시 기흥구  흥덕2로65번길 1-12,16954
28299,30949,사랑어린이집,경기도 고양시 일산서구 덕이로276번길 26-20,10227
28300,31136,태양어린이집,경기도 김포시 양도로 6,10114
28301,31600,송아어린이집,강원도 원주시 늘품로 16,26489
28302,33312,꼬꼬마어린이집,경기도 의왕시 갈미로 7,16040
28303,34716,미금사임당 어린이집,경기도 성남시 분당구 미금일로 58,13628
28304,36915,캐비스쿨예랑어린이집,서울특별시 마포구 월드컵북로 260,03935
28305,37621,테스트가나어린이집,서울특별시 관악구 당곡6길 16-3,08710
28306,45112,인성어린이집,대구광역시 달서구 선원남로 99 한빛마을 317동 102호,42615
28307,47089,베베클럽어린이집,경기도 안산시 상록구  월피로 22   현대@ 202동 106호,15284
28308,54151,우리자리 어린이집,경기도 구리시 원수택로42번길 25,11932
28309,58503,해법중국어 동백굿모닝교실,경기도 용인시 기흥구 동백죽전대로455-10 해든마을동문굿모닝힐 106동,16993
28310,58967,솔로몬어린이집,전라북도 전주시 덕진구 붓내4길  17-1,54828
28311,62878,도담어린이집,경상남도 김해시 분성로 106-19,50961
28312,62956,로제타스톤 영어학원,서울특별시 광진구 구의로16길 91,05034
28313,79958,스마트어린이집,경상남도 양산시 물금읍 백호로 156 102동 1층(우성스마트시티뷰),50653
28314,84224,링키영어(강변일성트루엘점),대구광역시 북구 침산남로 215(강변일성트루엘),41561
28315,30222,리엔어린이집,서울특별시 강남구 헌릉로590길 11,06365
28316,34874,생각쑥쑥어린이집,대전광역시 서구 관저로 51,35371
28317,35416,킨더뮤지엄 삼성본원,서울특별시 강남구 삼성동 27-19,06094
28318,37405,평화원광어린이집,전라북도 전주시 완산구 백제대로 20-15,55106
28319,38996,해피아이어린이집,광주광역시 광산구 신창로161번길 19,62249
28320,41359,큰샘어린이집,전라북도 정읍시 상사4길 3,56187
28321,49127,행복한이동어린이집,경기도 안산시 상록구 충장로4길 3,15513
28322,51954,애플베베어린이집,경기도 수원시 권선구 동탄원천로813번길 16,16552
28323,55413,코끼리영재어린이집,경상남도 창원시 의창구 의안로44번길 27-2,51198
28324,59203,우미린어린이집,충청북도 청주시 상당구 꽃산동로 25,28729
28325,59909,구립 노을어린이집,서울특별시 마포구 월드컵로42길 12 805동 1층,03906
28326,61313,검단어린이집,인천광역시 서구 완정로188번2길 3,22612
28327,64296,이솝어린이집,부산광역시 부산진구 전포대로 294,47236
28328,64339,철산해맑은뜨락어린이집,경기도 광명시 사성로 123,14224
28329,81598,미추홀구청어린이집,인천광역시 미추홀구 인천광역시 미추홀구  경인로70번길  24,22163
28330,83388,푸른솔어린이집,서울특별시 구로구 가마산로20라길 20-16,08307
28331,3409,명성어린이집,경기도 안산시 상록구 사2동,15632
28332,4294,아이비키즈어린이집,서울특별시 광진구 뚝섬로 35길 14 한라아파트 102동 상가 101호,05070
28333,4801,공립한울어린이집,제주특별자치도 서귀포시 서홍동 1255-1,63584
28334,10966,리라유치원 리라어린이집,강원도 동해시 송이고개길11,25732
28335,32476,해담어린이집,울산광역시 북구 매곡1로 55-15,44218
28336,38056,조이어린이집,충청북도 청주시 청원구 오창읍 오창중앙로 94 한라비발디 811동 102호,28123
28337,41394,천마어린이집,서울특별시 송파구  성내천로 315,05761
28338,46089,서초성모어린이집,서울특별시 서초구 고무래로8길 21,06593
28339,51026,양문어린이집,경기도 포천시 영중면 양문로5길 18,11129
28340,63169,오금유치원,경기도 군포시 번영로334,15870
28341,68449,귀여운어린이집,경기도 여주시 세종로 173-45,12633
28342,71202,한성어린이집,부산광역시 기장군 정관읍 정관덕산1길 20,46022
28343,74770,송원초등학교 병설유치원,경기도 수원시 장안구 수원시 장안구 수일로 185,16293
28344,83852,원미술홈스쿨,강원도 원주시 가곡로70롯데캐슬2차,26352
28345,84316,아트주주 미술교육원,경기도 광명시 성채로 50번길 9-7 103호,14328
28346,85564,루원유레카어린이집,인천광역시 서구 서곶로120 206동 203호,22715
28347,88590,순천육아종합지원센터,전라남도 순천시 율산길27,58003
28348,88789,구립중앙어린이집,"서울특별시 관악구 서울특별시 관악구 봉천로41길 35, 중앙어린이집",08748
28349,89175,기탄사고력교실 부산해운대영남점,부산광역시 해운대구 좌동1328 영남아파트 107동 101호,48113
28350,17693,예은어린이집,서울특별시 동대문구 답십리로 130  래미안위브 106동 106호,02598
28351,29879,피아노사랑,서울특별시 중랑구 면목동 564~7,02222
28352,30764,어린이집,경기도 고양시 덕양구 신원2로 50 705동 102호,10567
28353,32554,미소어린이집,경기도 양주시 남면 감악산로466번길 163-41,11404
28354,39581,도곡교회 [KINGDOM KIDS 유년부],경기도 남양주시 와부읍 덕소로 196-68 도곡교회,12274
28355,52816,이매푸른음악학원,경기도 성남시 분당구 115-5 한라프라자 302호,13567
28356,53502,천년가 어린이집,전라남도 목포시 남악1로16번길 43-14,58679
28357,58131,예은어린이집,대구광역시 동구 화랑로88길 46,41147
28358,59944,EDUPOINT,서울특별시 송파구 문정동 98-6 1층,05799
28359,66616,서초구립센트럴아이파크,서울특별시 서초구 반포대로18길36,06652
28360,68141,금정산SK어린이집,부산광역시 금정구 식물원로64 108동 102호,46296
28361,69190,은담어린이집,"경상북도 김천시 혁신4로 46, 한신더휴퍼스트리움 108동 1층",39660
28362,73643,해피트리어린이집,충청남도 논산시 체육로 30,32986
28363,76439,세경예아랑어린이집,경기도 안양시 동안구 달안로 110,14052
28364,79157,펫로망스,강원도 횡성군 횡성읍 앞들동2로 72,25230
28365,82604,녹양유치원,경기도 의정부시 체육로265-25,11604
28366,84359,국공립 유림숲속어린이집,인천광역시 중구 서해대로278,22334
28367,88348,선영어린이집,"울산광역시 남구 두왕로106번길 28-23 102동 101호(선암동, 서광아파트)",44774
28368,20910,예초키즈클럽어린이집,경기도 의정부시 호원동 247-4,11643
28369,27395,호수마을 새싹어린이집,경기도 안산시 단원구 광덕1로 80  130동 102호,15447
28370,27617,푸른하늘 어린이집,경기도 안산시 단원구 광덕3로 201  관리동 1층,15463
28371,31228,아기천사어린이집,경기도 화성시 동탄중앙로 189,18438
28372,32940,다예누리어린이집,대구광역시 수성구 수성동4가 수성태영데시앙 102동 1층,42016
28373,34344,행복가득한어린이집,경기도 용인시 기흥구 덕영대로2077번길 20,17095
28374,44697,매곡튼튼어린이집,광주광역시 북구 매곡로 64,61059
28375,46795,해오름어린이집,경기도 안양시 동안구 시민대로159번길 62 은하수벽산아파트 205동 103호,14045
28376,52231,새봄어린이집,경기도 구리시 경기도 구리시 갈매중앙로25. 6단지 601동 102호,11902
28377,53116,예원유치원,서울특별시 강북구 삼양로49 길18,01181
28378,57733,도움터어린이집,경상북도 포항시 북구 장량로31번길 53-6,37579
28379,58938,2020 RISE Gangnam K,서울특별시 강남구 도곡로37길 5,06230
28380,61036,마법같은 세상 어린이집,경기도 화성시 효행로 265번길 17 우림그린빌리지 관리동 1층,18337
28381,61071,예꼬어린이집,충청남도 당진시 반촌로 318-1,31737
28382,64374,해선어린이집,인천광역시 계양구 황어로115번길 10,21004
28383,64838,푸른마을유치원,인천광역시 남동구 용천로 4번길 9-9,21563
28384,67942,중앙유치원,대구광역시 중구 명륜로23길 58-5,41958
28385,70383,무지개어린이집,강원도 속초시 조양로142번길5,24874
28386,70504,철마어린이집,부산광역시 기장군 철마면 곰내길 13,46049
28387,71467,까만기린미술놀이연구소,"경기도 고양시 덕양구 꽃마을로 4, 808호",10546
28388,74891,꿈빛어린이집,서울특별시 강서구 화곡로34길 13,07721
28389,75854,트니트니영재어린이집,울산광역시 남구 옥현로 92-13 111동103호,44612
28390,76681,중일유치원,부산광역시 해운대구 좌동순환로 468번길 29,48103
28391,81454,대소실버주간보호센터,충청북도 음성군 음성군 오산로 33,27668
28392,85486,dog village,"경상남도 창원시 의창구 소답동 139-13, 2층",51200
28393,86691,피네아트 미술학원,경상남도 창원시마산회원구 양덕로 13 동원에코빌 207호,51345
28394,9343,명정어린이집,경기도 연천군 전곡읍 전은길24 명정아파트  102동 108호,11025
28395,24711,우리나라어린이집,경기도 파주시 면산말길 12,10850
28396,41007,공립덕계어린이집,경기도 양주시 평화로1435번길 56,11443
28397,43647,아이편한어린이집,경기도 구리시 동구릉로129번길 23,11914
28398,44852,엄마사랑어린이집,인천광역시 남동구 구월로372번길 39  -1,21539
28399,47028,한아름어린이집,강원도 원주시 모란1길 47,26406
28400,47293,엘프어린이집,서울특별시 마포구 상암산로1길 52,03904
28401,53856,도시락퍼포먼스어린이집,대전광역시 동구 대전로 935,34569
28402,56176,서교어린이집,서울특별시 마포구 월드컵북로7길 43,04002
28403,56995,열린어린이집,강원도 강릉시 구정면 봉양1길 12,25622
28404,59756,위례하늘유치원,경기도 성남시 수정구 위례동이로14,13644
28405,60341,소망유치원,경상남도 통영시 미나리길 77,53039
28406,61226,서초구립 누리아미어린이집,서울특별시 서초구 서운로26길 3,06609
28407,63944,조이플어린이집,인천광역시 연수구 아카데미로446 201동103호(송도동힐스테이트레이크송도2차),22022
28408,68717,채송화유치원,대구광역시 북구 학정로48길42-6,41473
28409,69302,새하늘빛어린이집,경상북도 포항시 북구 흥해읍 동해대로 1181,37562
28410,74262,호반어린이집,전라북도 전주시 완산구 유연로 217-5,54955
28411,75545,국공립복현이편한세상어린이집,대구광역시 북구 대구시 북구 동북로 247 e편한세상복현 104동,41529
28412,78306,청라호반4차기탄공부방,인천광역시 서구 청라커낼로163  490동 505호,22764
28413,81488,간호박사동산재가센터,경기도 고양시 고양시 일산서구 강성로 147,10387
28414,82880,책통클럽,경상남도 거제시 아주로116-15,53309
28415,83266,최종혁검도관,"경상남도 김해시 진영읍 장등1로 42, 2층",50858
28416,87267,가온유치원,경상남도 창원시 진해구 조천북로 68번길 3,51584
28417,87653,셀파우등생 오창 우림1교실,충청북도 청주시 청원구 오창읍 오창중앙로 13,28124
28418,89388,모짜르트의멜로디음악학원,경기도 파주시 미래로610,10895
28419,11573,효자어린이집,강원도 춘천시 남춘로61번길 20 (효자동),24372
28420,29117,진아어린이집,경기도 부천시 원미구 도약로 162,14536
28421,33106,라온몬테소리어린이집,서울특별시 송파구 백제고분로  22길 3-5,05582
28422,34740,명성어린이집,경기도 평택시 복창로 15-16,17771
28423,41603,예술의전당 어린이아카데미,서울특별시 서초구 예술의전당,06757
28424,42309,꿈보어린이집,서울특별시 성북구 북악산로 844,02828
28425,50927,아가페스포츠어린이집,경상남도 진주시 진주대로816번길 8-1,52728
28426,54175,어린이집,경기도 화성시 동탄반석로 42,18457
28427,55887,해피아이어린이집,강원도 철원군 철원읍 금학로339번길 1,24004
28428,58527,다숲어린이집,경상남도 양산시 물금읍 야리로 76,50653
28429,60274,공립정실어린이집,제주특별자치도 제주시 아연로 186,63147
28430,60660,IBK남동사랑어린이집,인천광역시 남동구 남동대로239번길 72-19,21632
28431,60902,하늘동화어린이집,충청남도 천안시 동남구 천안시 동남구 통정6로 20,31205
28432,60937,양서성전 교회학교,서울특별시 양천구 해풍빌딩 2층,07945
28433,66053,시립송탄서희어린이집,경기도 평택시 목천로 65-15 송탄역서희스타힐스아파트관리동,17752
28434,66174,문예동산유치원,광주광역시 북구 금호로108번길18(운암동),61116
28435,67188,삼성아기나라어린이집,경상북도 포항시 북구 이동로 48-1,37693
28436,77354,Yoon  English,경상남도 양산시 물금읍 새실로 11  대방노블랜드 7차 717동 1002호,50654
28437,82591,리틀꿈예뜰어린이집,"경기도 안성시 공도읍 만수로 31 104동 103호(만정리, 부영)",17549
28438,82813,처음사랑어린이집,경기도 광주시 과수원길 27번길11,12752
28439,88027,원광어린이집,경기도 성남시 중원구 광명로 290-3 (금광동),13181
28440,89341,(사)한국방사선안전협회,"서울특별시 송파구 송파대로260, 617호",05719
28441,89462,밀크티 유치원,경기도 고양시 대산로 164,10371
28442,1619,이플어린이집,강원도 강릉시 교1동,25507
28443,23429,아이천사어린이집,경상남도 거제시 상동1길 15-9 303동103호,53296
28444,27274,예쁜어린이집,경기도 부천시 중동로71번길 82,14720
28445,32433,아이러브어린이집,인천광역시 계양구 안남로 577,21093
28446,34102,예크어린이집,경기도 오산시 수목원로 615  108동 104호,18107
28447,35116,드림키즈어린이집,충청남도 청양군 청양읍 문화예술로 182,33329
28448,35151,아이홈어린이집,경상북도 포항시 흥해읍 도음로 877번길 15 삼도뷰엔빌 101동 101호,37562
28449,40466,해우리어린이집,서울특별시 노원구 상계로3길 50,01693
28450,40509,은초롱어린이집,경상남도 창원시 진해구 안청남로 33 코아루아파트 112동 102호,51606
28451,50055,굿맘효성어린이집,대구광역시 수성구 들안로16길 34-22,42169
28452,50983,라이즈 해외 캠프,서울특별시 강남구 논현로 338,06227
28453,53303,근로복지공단천안어린이집,충청남도 천안시 서북구 미라13길 25,31155
28454,58076,강세범,경기도 용인시 처인구 쏠티어린이집,17028
28455,58739,포그니어린이집,경기도 하남시 대청로116번길 25,12955
28456,59987,반지어린이집,대전광역시 서구 계룡로 379-25,35231
28457,61843,남동탄ECC어학원,경기도 화성시 동탄순환대로 127-19 에스비타운 10층 1001호,18505
28458,63091,더샵어린이집,부산광역시 서구 서대신동3가 꽃마을로 48 (서대신동3가 대신더샵아파트),49203
28459,73842,그린아트스콜레학원,경기도 화성시 동탄중앙로68 502호,18442
28460,74813,동해초등학교병설유치원,경상북도 포항시 남구 동해면 일월로 78,37926
28461,75191,구립탑골어린이집,서울특별시 금천구 금하로 764,08645
28462,79001,금빛어린이집,"서울특별시 강동구 고덕로27길 36 107동 101호(암사동, 현대홈타운)",05236
28463,82062,파인슐레,경상남도 창원시 의창구 북면 동곡로 5,51106
28464,82526,아이꿈터어린이집,"대구광역시 달서구 송현로7길 10 1110동102호(상인동,상인화성파크드림)",42802
28465,83973,시립동탄역헤리엇  어린이집,경기도 화성시 동탄역로54,18481
28466,84437,CLOUD EDUCATION,서울특별시 강남구 신사동 616-2,06023
28467,90017,라포레키즈,인천광역시 서구 서로3로 277 2804동 104호(로제비앙라포레아파트),22860
28468,1354,해맑은어린이집(김포),경기도 김포시 경기도 김포시 사우동1266,10107
28469,4844,칼비테어린이집,경기도 시흥시 경기도 시흥시 도일로 135번길 24,15070
28470,5850,아림유치원,경상남도 거창군 공수들7길 45 (거창읍 상림851)아림유치원,50131
28471,6092,하하호호어린이집,경기도 수원시 팔달구 인계동 974-10,16474
28472,30257,노리숲어린이집,경상남도 김해시  분성로727번길 16,50828
28473,41238,주공아가어린이집,경기도 구리시 건원대로76번길 39,11917
28474,41316,중앙유토피아어린이집,경상북도 포항시 북구 새천년대로1123번길 9,37629
28475,43149,민들레키즈어린이집,경기도 용인시 수지구  풍덕천로 52,16843
28476,50320,그림뜰미술교습소,서울특별시 강서구 곰달래로35길17,07750
28477,54629,초롱초롱어린이집,경기도 고양시 일산서구 원일로21번길 22,10348
28478,60330,엔젤 어린이집,전라남도 목포시 교육로 81,58667
28479,61192,경희유치원,경기도 용인시 기흥구 서천동로 21번길 6-2,17106
28480,70118,진성초등학교병설유치원,경상북도 경산시 진량읍 진성로 115-5번지,38498
28481,70925,사임당어린이집,전라북도 군산시 수송동로 100,54087
28482,71046,화흥초등학교병설유치원,전라남도 완도군 청해진서로 824,59107
28483,74228,한마음어린이집,대전광역시 대덕구 대덕대로1470번길 55,34322
28484,74969,광주빛그린직장어린이집,광주광역시 광산구 빛동8로 10,62405
28485,78459,화이트음악학원,전라남도 광양시 사동로197  3층,57773
28486,81797,시량초등학교병설유치원,충청남도 예산군 예산군 덕산면 덕산온천로 91,32407
28487,82140,키즈트리미술학원,전라북도 전주시 완산구 백제대로 408 2층,54940
28488,82183,Milky English,대구광역시 동구 대구 동구 팔공로51길 15-5 (봉무동) 305호,41026
28489,83653,진주시초장다함께돌봄센터,경상남도 진주시 대신로449번길 9-6,52738
28490,87498,예티쌤영어,경기도 수원시 권선구 삼천병마로1566번길17,16636
28491,33525,52어린이집,경기도 광명시 소하로 144,14321
28492,36157,신우 애기똥풀 어린이집,경기도 남양주시 진접읍 금강로 1553-21,12005
28493,41780,세움어린이집,광주광역시 광산구 수등로123번길 21,62307
28494,43106,늘사랑어린이집,세종특별자치시 세종특별자치시 새롬중앙로19  새뜸마을5단지 509동104호,30126
28495,44818,라온어린이집,경기도 광주시 통미로64번길 26,12744
28496,48187,아이사랑어린이집,경기도 수원시 권선구 권선로694번길 26,16567
28497,49513,현진루리키즈어린이집,경기도 동두천시 경기도 동두천시 생연로 10 현진에버빌 관리동,11347
28498,52917,비산어린이집,대구광역시 서구 북비산로59길 15-6,41747
28499,53966,신예원어린이집,경기도 파주시 적성면 칠중1길 31,10803
28500,55214,자연사랑어린이집,경기도 양주시 청담로84번길 231-232,11477
28501,57304,Altiorasiksa campus,경기도 고양시 일산동구 위시티2로41,10323
28502,63953,삼성아이사랑어린이집,서울특별시 강남구 봉은사로 105길 30,06081
28503,64760,고양시립청아어린이집,경기도 고양시 덕양구 향동1로20  DMC 중흥s클래스,10545
28504,67677,단비영어유치원_레마,경기도 하남시 미사동로 40번길 29-9,12900
28505,68870,불로초등학교병설유치원,광주광역시 남구 제석로80번길 58-5,61707
28506,73764,헷세드어린이집,전라북도 익산시 무왕로24길 14,54562
28507,74349,싱글벙글어린이집,대전광역시 서구 관저로 48  703동 104호,35374
28508,75897,버클리명문유치원,부산광역시 사상구 백양대로372-22,46997
28509,81255,구립 동서울어린이집,서울특별시 광진구 광나루로44길 23 (구의동),05033
28510,81477,아가페요양원,경기도 의정부시 의정부시 부용로95번길 10,11757
28511,81840,강서초등학교병설유치원,충청북도 청주시 흥덕구 비하로9번길 38 (비하동),28366
28512,83189,유미아트미술교습소,대전광역시 서구 대전광역시 서구 둔산북로 215 상가동 2층 204호,35244
28513,86492,화성금곡초등학교병설유치원,경기도 화성시 동탄문화센터로13,18438
28514,88504,부석초등학교병설유치원,충청남도 서산시 부석면 취평2길 37-6,32019
28515,90060,아마르떼(AMARTE),경기도 고양시 덕양구 성신로99,10483
28516,22921,예사랑어린이집,"광주광역시 광산구 수등로205, 202동 106호(신가동 호반리젠시빌)",62305
28517,31075,신촌어린이집,서울특별시 서대문구 연세로2나길 48,03778
28518,31418,햇님동화어린이집,부산광역시 북구 학사로17번길 31,46542
28519,33052,놀작마이아트 보물섬앳홈,경기도 성남시 분당구 삼평동 봇들마을4단지 408동 202호,13491
28520,37704,코끼리어린이집,세종특별자치시 세종특별자치시 다솜1로 211,30098
28521,39537,샤론어린이집,부산광역시 남구 진남로 179,48446
28522,40157,호크마영재아카데미,경기도 화성시 동탄순환대로 706 서건에듀프라자2동 603호,18466
28523,42212,숲에온어린이집,전라북도 군산시 성산면 만줄길 17-20,54046
